360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360
359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360,359.8788,360,360,360,360,360,360,360,360,360,360,360,360
359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360,359.2368,360,360,360,360,360,360,360,360,360,360,360,360
358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360,358.059,360,360,360,360,360,360,360,360,360,360,360,360
356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360,356.3636,360,360,360,360,360,360,360,360,360,360,360,360
354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360,354.1692,360,360,360,360,360,360,360,360,360,360,360,360
351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360,351.4939,360,360,360,360,360,360,360,360,360,360,360,360
348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360,348.356,360,360,360,360,360,360,360,360,360,360,360,360
344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360,344.774,360,360,360,360,360,360,360,360,360,360,360,360
340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360,340.7662,360,359.9963,360,360,360,360,360,360,360,360,360,360
336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360,336.3509,360,359.6526,359.9239,360,360,360,360,360,360,360,360,360
331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360,331.5464,359.8359,358.763,359.3567,360,360,360,360,360,360,360,360,360
326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360,326.3712,359.1354,357.3461,358.2511,360,360,360,360,360,360,360,360,360
320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360,320.8434,357.901,355.42,356.6255,360,360,360,360,360,360,360,360,360
314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360,314.9814,356.151,353.0032,354.4983,360,360,360,360,360,360,360,360,360
308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360,308.8036,353.9039,350.1139,351.8877,360,360,360,360,360,360,360,360,360
302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360,302.3284,351.1779,346.7705,348.812,360,360,360,360,360,360,360,360,360
295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360,295.574,347.9914,342.9913,345.2898,360,360,360,360,360,360,360,360,360
288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360,288.5588,344.3627,338.7947,341.3391,360,360,360,360,360,360,360,360,360
281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360,281.3011,340.3102,334.199,336.9785,360,360,360,360,360,360,360,360,360
273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360,273.8192,335.8521,329.2225,332.2262,360,360,360,360,360,360,360,360,360
266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360,266.1315,331.0067,323.8835,327.1006,360,360,360,360,360,360,360,360,360
258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360,258.2564,325.7926,318.2005,321.6199,360,360,360,360,360,360,360,360,360
250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360,250.2121,320.228,312.1918,315.8026,360,360,360,360,360,360,360,360,360
242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360,242.017,314.3312,305.8755,309.667,360,360,360,360,360,360,360,360,360
233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360,233.6895,308.1205,299.2702,303.2314,360,360,360,360,360,360,360,360,360
225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360,225.2478,301.6143,292.3942,296.5141,360,360,360,360,360,360,360,360,360
216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360,216.7103,294.8309,285.2657,289.5335,360,360,360,360,360,360,360,360,360
208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360,208.0953,287.7888,277.9031,282.3079,359.9897,360,360,360,360,360,360,360,360
199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360,199.4212,280.506,270.3248,274.8556,359.6037,360,360,360,360,360,360,360,360
190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360,190.7063,273.0011,262.549,267.1951,358.6734,360,360,360,360,360,360,360,360
181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360,181.9689,265.2924,254.5942,259.3445,357.2169,360,360,360,360,360,360,360,360
173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360,173.2274,257.3982,246.4786,251.3223,355.2529,360,360,360,360,360,360,360,360
164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360,164.5001,249.3368,238.2206,243.1467,352.7993,360,360,360,360,360,360,360,360
155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360,155.8054,241.1266,229.8385,234.8362,349.8748,360,359.9074,360,360,360,360,360,360
147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360,147.1615,232.7858,221.3507,226.409,346.4975,360,359.3108,360,360,360,360,360,360
138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360,138.5868,224.3329,212.7755,217.8836,342.6859,360,358.1768,360,360,360,360,360,360
130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360,130.0997,215.7862,204.1311,209.2781,338.4582,360,356.5239,360,360,360,360,360,360
